time,open,high,low,close,Volume
2025-03-25T14:30:00-04:00,20434.25,20441,20424.25,20434.5,4014
2025-03-25T14:35:00-04:00,20435,20439.75,20425.25,20428,2268
2025-03-25T14:40:00-04:00,20428.5,20431.75,20415.75,20425.5,3068
2025-03-25T14:45:00-04:00,20425.5,20433.5,20415.5,20416.5,2804
2025-03-25T14:50:00-04:00,20416.25,20431.5,20412,20427.75,3893
2025-03-25T14:55:00-04:00,20427.5,20435.25,20422.5,20427.75,2369
2025-03-25T15:00:00-04:00,20427.5,20446,20425,20441.25,3116
2025-03-25T15:05:00-04:00,20441.25,20449.5,20436,20445.75,2948
2025-03-25T15:10:00-04:00,20445.5,20453.5,20427.25,20433.5,4325
2025-03-25T15:15:00-04:00,20433.25,20443,20426.25,20441.5,2975
2025-03-25T15:20:00-04:00,20441.25,20452,20436.5,20450.75,2222
2025-03-25T15:25:00-04:00,20450.75,20452.25,20437.5,20437.75,2397
2025-03-25T15:30:00-04:00,20437.5,20456.75,20437,20455.25,3668
2025-03-25T15:35:00-04:00,20455.25,20467.5,20450,20458.5,5412
2025-03-25T15:40:00-04:00,20458.75,20469.25,20457,20465,3385
2025-03-25T15:45:00-04:00,20465,20487,20461.75,20482.75,5198
2025-03-25T15:50:00-04:00,20482.75,20492.75,20462,20482,8524
2025-03-25T15:55:00-04:00,20481.5,20492.75,20475.5,20487.75,12836
2025-03-25T16:00:00-04:00,20488,20503.5,20486.75,20501,6401
2025-03-25T16:05:00-04:00,20501.5,20510,20498.25,20505,1851
2025-03-25T16:10:00-04:00,20504.5,20507.25,20500,20502.75,1334
2025-03-25T16:15:00-04:00,20503,20512.5,20502.75,20510.25,872
2025-03-25T16:20:00-04:00,20510.5,20512.75,20506.75,20511.25,676
2025-03-25T16:25:00-04:00,20511,20520.25,20510.5,20518.25,1085
2025-03-25T16:30:00-04:00,20518,20519.25,20515.5,20518.5,492
2025-03-25T16:35:00-04:00,20518.25,20524.75,20517.5,20522.5,627
2025-03-25T16:40:00-04:00,20521.75,20522,20517.5,20519,511
2025-03-25T16:45:00-04:00,20518.75,20520.75,20515.5,20516.75,482
2025-03-25T16:50:00-04:00,20516.5,20517.25,20514.75,20514.75,346
2025-03-25T16:55:00-04:00,20514.5,20519.25,20512,20517.25,579
2025-03-25T18:00:00-04:00,20511.5,20518.5,20508,20513.75,593
2025-03-25T18:05:00-04:00,20514.75,20522.5,20511.75,20518.25,426
2025-03-25T18:10:00-04:00,20519.25,20531.5,20517,20517,611
2025-03-25T18:15:00-04:00,20517.25,20519.25,20513.5,20515,228
2025-03-25T18:20:00-04:00,20515.75,20516,20511.75,20513.25,253
2025-03-25T18:25:00-04:00,20513.5,20513.75,20510,20512,160
2025-03-25T18:30:00-04:00,20512,20513.25,20510,20510.5,124
2025-03-25T18:35:00-04:00,20510.25,20512.75,20507.5,20507.5,332
2025-03-25T18:40:00-04:00,20509,20509.5,20504,20509,278
2025-03-25T18:45:00-04:00,20508.75,20511.25,20506.5,20510,166
2025-03-25T18:50:00-04:00,20509.75,20513.75,20509.75,20511,200
2025-03-25T18:55:00-04:00,20511.25,20513.5,20508,20508.75,167
2025-03-25T19:00:00-04:00,20508.75,20516.75,20508.75,20513,315
2025-03-25T19:05:00-04:00,20513.5,20515.5,20512,20514,101
2025-03-25T19:10:00-04:00,20515.5,20516.75,20511.75,20515,129
2025-03-25T19:15:00-04:00,20515,20516,20512.75,20512.75,111
2025-03-25T19:20:00-04:00,20512.75,20515.25,20511,20514.5,109
2025-03-25T19:25:00-04:00,20514.5,20518,20514,20516.25,113
2025-03-25T19:30:00-04:00,20516.25,20518.25,20511.25,20516,176
2025-03-25T19:35:00-04:00,20516.75,20520.25,20515,20519.75,139
2025-03-25T19:40:00-04:00,20519.5,20523.5,20518.75,20522.5,153
2025-03-25T19:45:00-04:00,20522,20534,20520.75,20528,586
2025-03-25T19:50:00-04:00,20527.5,20529.75,20524,20526,204
2025-03-25T19:55:00-04:00,20525.75,20526,20521.5,20523.5,237
2025-03-25T20:00:00-04:00,20524,20524.75,20511,20513,517
2025-03-25T20:05:00-04:00,20513.25,20517,20512.25,20514.75,139
2025-03-25T20:10:00-04:00,20515.5,20521,20513.25,20521,234
2025-03-25T20:15:00-04:00,20520.25,20526.25,20518,20520,340
2025-03-25T20:20:00-04:00,20519.75,20524.75,20519,20522,179
2025-03-25T20:25:00-04:00,20521.75,20522.25,20518,20519.75,123
2025-03-25T20:30:00-04:00,20518.5,20531.25,20518,20530.75,414
2025-03-25T20:35:00-04:00,20531,20533.5,20528.5,20532.75,418
2025-03-25T20:40:00-04:00,20533,20536.75,20530.5,20533.25,354
2025-03-25T20:45:00-04:00,20532.75,20533,20528,20528.75,213
2025-03-25T20:50:00-04:00,20528.75,20530,20526.5,20529.25,151
2025-03-25T20:55:00-04:00,20529.75,20529.75,20525.5,20527,152
2025-03-25T21:00:00-04:00,20526.25,20526.5,20520,20520.75,267
2025-03-25T21:05:00-04:00,20520.5,20521.5,20513,20517,395
2025-03-25T21:10:00-04:00,20517.75,20522,20517,20519.5,198
2025-03-25T21:15:00-04:00,20519.5,20522.75,20517,20519.5,150
2025-03-25T21:20:00-04:00,20519.75,20520.75,20512.75,20515.25,351
2025-03-25T21:25:00-04:00,20516.75,20518.75,20510.5,20513.25,277
2025-03-25T21:30:00-04:00,20512.75,20514,20508.5,20510.5,303
2025-03-25T21:35:00-04:00,20510.5,20513,20509,20509.25,124
2025-03-25T21:40:00-04:00,20510.25,20511.25,20507.25,20509.75,282
2025-03-25T21:45:00-04:00,20510.75,20515,20508.25,20512.25,286
2025-03-25T21:50:00-04:00,20513.5,20514.25,20505,20512.5,503
2025-03-25T21:55:00-04:00,20513,20513,20508.75,20510.5,155
2025-03-25T22:00:00-04:00,20510.75,20513,20505.25,20506.25,255
2025-03-25T22:05:00-04:00,20506,20506.75,20499.25,20504,518
2025-03-25T22:10:00-04:00,20503.75,20505,20499,20500,303
2025-03-25T22:15:00-04:00,20501,20501.75,20495.5,20498,315
2025-03-25T22:20:00-04:00,20498.5,20500.5,20477,20479.25,808
2025-03-25T22:25:00-04:00,20479,20481.5,20471.75,20476.25,722
2025-03-25T22:30:00-04:00,20476,20479.5,20473.75,20478.5,363
2025-03-25T22:35:00-04:00,20478.75,20482.75,20476.5,20480,478
2025-03-25T22:40:00-04:00,20479.5,20484.5,20478.5,20483.25,333
2025-03-25T22:45:00-04:00,20483.75,20489.75,20482,20489,371
2025-03-25T22:50:00-04:00,20489,20493.25,20487.25,20491.5,329
2025-03-25T22:55:00-04:00,20491.75,20495.25,20489,20493.5,244
2025-03-25T23:00:00-04:00,20493.25,20494,20490,20492.5,152
2025-03-25T23:05:00-04:00,20492.25,20494.25,20491,20492.25,117
2025-03-25T23:10:00-04:00,20491.5,20492.5,20485.25,20486.25,303
2025-03-25T23:15:00-04:00,20486.5,20489.75,20484,20485,235
2025-03-25T23:20:00-04:00,20485.75,20488,20484.75,20485.5,135
2025-03-25T23:25:00-04:00,20485.25,20488,20483.75,20485.25,130
2025-03-25T23:30:00-04:00,20484.5,20485,20479.25,20481.5,220
2025-03-25T23:35:00-04:00,20481,20481.5,20471.25,20475.5,316
2025-03-25T23:40:00-04:00,20476,20478.25,20474.5,20475.5,148
2025-03-25T23:45:00-04:00,20476.5,20477.75,20469.25,20476.75,384
2025-03-25T23:50:00-04:00,20477.25,20480,20475.75,20475.75,235
2025-03-25T23:55:00-04:00,20476,20480.5,20476,20479.25,121
2025-03-26T00:00:00-04:00,20479.75,20480.5,20476,20477.25,156
2025-03-26T00:05:00-04:00,20476.5,20480,20475,20480,96
2025-03-26T00:10:00-04:00,20479.25,20480.25,20475.75,20476.5,170
2025-03-26T00:15:00-04:00,20476.75,20478,20474.25,20476.5,138
2025-03-26T00:20:00-04:00,20476.5,20476.75,20473.25,20473.5,76
2025-03-26T00:25:00-04:00,20473.5,20476,20473,20473.75,71
2025-03-26T00:30:00-04:00,20473.25,20477.75,20472.75,20477.5,113
2025-03-26T00:35:00-04:00,20476.5,20481.75,20476.5,20479.75,98
2025-03-26T00:40:00-04:00,20481.25,20483,20477.5,20480.25,140
2025-03-26T00:45:00-04:00,20480.75,20481.25,20476.25,20477.25,114
2025-03-26T00:50:00-04:00,20478.25,20482.75,20477.25,20482.75,79
2025-03-26T00:55:00-04:00,20482.25,20484.25,20481,20483.75,91
2025-03-26T01:00:00-04:00,20483.25,20487.75,20482,20487,143
2025-03-26T01:05:00-04:00,20487.5,20490,20486.5,20488,96
2025-03-26T01:10:00-04:00,20487.5,20490,20486.5,20488.5,127
2025-03-26T01:15:00-04:00,20488.75,20491.5,20488.5,20490.25,113
2025-03-26T01:20:00-04:00,20490.75,20494.75,20488.25,20489,197
2025-03-26T01:25:00-04:00,20488.25,20488.75,20481.5,20483,170
2025-03-26T01:30:00-04:00,20482.75,20482.75,20479.5,20479.5,126
2025-03-26T01:35:00-04:00,20479.25,20480.5,20476,20477,88
2025-03-26T01:40:00-04:00,20477,20478.25,20469.75,20473.5,265
2025-03-26T01:45:00-04:00,20473.5,20474.5,20462.75,20464.75,319
2025-03-26T01:50:00-04:00,20465.25,20467,20461,20466,298
2025-03-26T01:55:00-04:00,20466,20466,20458.5,20459.5,271
2025-03-26T02:00:00-04:00,20460,20462,20456,20458,322
2025-03-26T02:05:00-04:00,20459,20463.25,20458.25,20460,165
2025-03-26T02:10:00-04:00,20459,20460.75,20457,20458,136
2025-03-26T02:15:00-04:00,20458.5,20460,20457,20459.25,150
2025-03-26T02:20:00-04:00,20458.75,20464.25,20457.25,20461.75,190
2025-03-26T02:25:00-04:00,20461.75,20465.25,20453.5,20454.5,273
2025-03-26T02:30:00-04:00,20454.25,20460,20453.25,20453.75,197
2025-03-26T02:35:00-04:00,20453.75,20461.5,20453.25,20459.75,123
2025-03-26T02:40:00-04:00,20459.75,20466.75,20459.75,20464.5,309
2025-03-26T02:45:00-04:00,20464.25,20467.5,20463.75,20465.75,113
2025-03-26T02:50:00-04:00,20465.75,20472.5,20464.75,20471.75,208
2025-03-26T02:55:00-04:00,20470.75,20474.5,20470,20473.75,193
2025-03-26T03:00:00-04:00,20473.25,20480.5,20469.5,20477.5,501
2025-03-26T03:05:00-04:00,20478,20483.75,20475.5,20476.25,329
2025-03-26T03:10:00-04:00,20476.25,20477.25,20471,20471.75,195
2025-03-26T03:15:00-04:00,20472,20486,20471.5,20484.5,302
2025-03-26T03:20:00-04:00,20485.5,20488.75,20483.25,20488.25,344
2025-03-26T03:25:00-04:00,20487.75,20491.5,20486.25,20490.5,197
2025-03-26T03:30:00-04:00,20490,20492.25,20487.75,20491,178
2025-03-26T03:35:00-04:00,20490.75,20498.25,20488.75,20497.5,410
2025-03-26T03:40:00-04:00,20497.5,20498,20491.5,20493.25,183
2025-03-26T03:45:00-04:00,20493.25,20495.25,20486,20490,276
2025-03-26T03:50:00-04:00,20489.75,20491.5,20485.5,20490.25,245
2025-03-26T03:55:00-04:00,20491,20492,20477,20478.5,398
2025-03-26T04:00:00-04:00,20478.75,20484,20468.25,20471.75,1002
2025-03-26T04:05:00-04:00,20472.75,20474,20458,20462.75,940
2025-03-26T04:10:00-04:00,20464.5,20469.75,20440.75,20458.5,1326
2025-03-26T04:15:00-04:00,20459.25,20465,20442.25,20447,785
2025-03-26T04:20:00-04:00,20446.25,20456.25,20445,20454.25,670
2025-03-26T04:25:00-04:00,20454.75,20464.5,20454.75,20462.25,493
2025-03-26T04:30:00-04:00,20463,20473.25,20460.75,20472,486
2025-03-26T04:35:00-04:00,20471,20471,20463.5,20463.5,305
2025-03-26T04:40:00-04:00,20462.5,20472.75,20460.5,20467.75,506
2025-03-26T04:45:00-04:00,20467.5,20468.25,20450.75,20453.75,552
2025-03-26T04:50:00-04:00,20453.25,20460,20450.75,20451,462
2025-03-26T04:55:00-04:00,20452.25,20458.25,20451,20452.5,293
2025-03-26T05:00:00-04:00,20453.5,20462.25,20450,20451.5,453
2025-03-26T05:05:00-04:00,20451,20465,20445.25,20459.75,655
2025-03-26T05:10:00-04:00,20462,20468,20459.75,20462,248
2025-03-26T05:15:00-04:00,20462.5,20465,20450.75,20451,382
2025-03-26T05:20:00-04:00,20450.75,20453.25,20445.75,20449.25,558
2025-03-26T05:25:00-04:00,20449,20457.5,20446.75,20453,480
2025-03-26T05:30:00-04:00,20452.75,20463.25,20452.75,20461.75,343
2025-03-26T05:35:00-04:00,20460.75,20463,20457.5,20460,311
2025-03-26T05:40:00-04:00,20460.5,20462.25,20450.5,20454,469
2025-03-26T05:45:00-04:00,20454.5,20454.75,20445,20452.25,492
2025-03-26T05:50:00-04:00,20452.5,20460.5,20434,20437.25,1110
2025-03-26T05:55:00-04:00,20437.75,20441,20432.75,20432.75,667
2025-03-26T06:00:00-04:00,20432.75,20440.25,20429.5,20438.75,998
2025-03-26T06:05:00-04:00,20439.5,20447,20435.25,20441,690
2025-03-26T06:10:00-04:00,20441.25,20448.25,20439.25,20444.25,557
2025-03-26T06:15:00-04:00,20445.75,20456,20444.25,20453.75,498
2025-03-26T06:20:00-04:00,20453.25,20455,20449.5,20452,346
2025-03-26T06:25:00-04:00,20452,20453.25,20442.25,20447.5,468
2025-03-26T06:30:00-04:00,20446.75,20457.5,20445.5,20455.5,405
2025-03-26T06:35:00-04:00,20454.75,20467,20450,20464.75,790
2025-03-26T06:40:00-04:00,20465,20465,20456,20456.25,657
2025-03-26T06:45:00-04:00,20455.75,20465.25,20455.75,20460.75,239
2025-03-26T06:50:00-04:00,20460.5,20462.25,20457,20461.75,755
2025-03-26T06:55:00-04:00,20461.25,20473.75,20461,20473.5,673
2025-03-26T07:00:00-04:00,20473.5,20479,20465.75,20466,735
2025-03-26T07:05:00-04:00,20467,20469.5,20458.5,20462.25,568
2025-03-26T07:10:00-04:00,20462,20469.25,20459,20468.75,336
2025-03-26T07:15:00-04:00,20468.25,20471.25,20461.75,20463.5,359
2025-03-26T07:20:00-04:00,20463.75,20474.25,20461,20471.5,296
2025-03-26T07:25:00-04:00,20472,20479.25,20470.75,20473.75,433
2025-03-26T07:30:00-04:00,20474,20478.75,20470.25,20478.75,439
2025-03-26T07:35:00-04:00,20479.25,20489.75,20477,20486,819
2025-03-26T07:40:00-04:00,20486.25,20491.25,20481.5,20485.5,428
2025-03-26T07:45:00-04:00,20485.25,20491.25,20484.75,20489.25,349
2025-03-26T07:50:00-04:00,20488.75,20493,20484.25,20486.75,411
2025-03-26T07:55:00-04:00,20486.75,20487.25,20481.75,20482.5,358
2025-03-26T08:00:00-04:00,20482.25,20484.25,20472.5,20473,872
2025-03-26T08:05:00-04:00,20472,20477.5,20471,20477.25,412
2025-03-26T08:10:00-04:00,20477.25,20482.25,20472.25,20476,504
2025-03-26T08:15:00-04:00,20475.5,20476.5,20465.75,20468.25,707
2025-03-26T08:20:00-04:00,20469,20469.25,20460,20461.5,805
2025-03-26T08:25:00-04:00,20461.5,20466.25,20458,20461.25,857
2025-03-26T08:30:00-04:00,20462.75,20474,20451,20459.25,2341
2025-03-26T08:35:00-04:00,20459.5,20462.25,20450.25,20457,1153
2025-03-26T08:40:00-04:00,20456.75,20466.75,20450,20466,1717
2025-03-26T08:45:00-04:00,20465.75,20482.25,20465,20479.5,1301
2025-03-26T08:50:00-04:00,20479.5,20485.5,20471.75,20478.5,1282
2025-03-26T08:55:00-04:00,20477.75,20480.5,20474.25,20480.5,598
2025-03-26T09:00:00-04:00,20480,20483.25,20470.75,20476.25,919
2025-03-26T09:05:00-04:00,20477.25,20486.5,20468,20479.5,1174
2025-03-26T09:10:00-04:00,20479.75,20480.5,20469.75,20473.25,718
2025-03-26T09:15:00-04:00,20472.75,20474.25,20456.25,20456.75,1507
2025-03-26T09:20:00-04:00,20457.5,20460.75,20447,20448.75,1640
2025-03-26T09:25:00-04:00,20449.25,20457,20437,20439.5,3200
2025-03-26T09:30:00-04:00,20439,20460.5,20413,20428.5,13264
2025-03-26T09:35:00-04:00,20428.75,20475,20428.25,20458.5,12518
2025-03-26T09:40:00-04:00,20458,20474,20425.25,20445.5,9018
2025-03-26T09:45:00-04:00,20445.5,20454.5,20390,20399.75,10682
2025-03-26T09:50:00-04:00,20399.5,20407.25,20358.75,20374.25,12105
2025-03-26T09:55:00-04:00,20374.25,20376.25,20306,20316.5,13681
2025-03-26T10:00:00-04:00,20316.5,20356.25,20308.75,20327.75,12576
2025-03-26T10:05:00-04:00,20327.25,20340.75,20299.25,20312.25,8737
2025-03-26T10:10:00-04:00,20312.25,20327,20294,20318,8635
2025-03-26T10:15:00-04:00,20318.75,20325.75,20277.25,20279,9637
2025-03-26T10:20:00-04:00,20277.5,20281.75,20227,20254.5,15256
2025-03-26T10:25:00-04:00,20254,20286.5,20250,20285,8595
2025-03-26T10:30:00-04:00,20284.5,20293,20270.25,20286,7137
2025-03-26T10:35:00-04:00,20286,20296.25,20277.5,20281.5,5946
2025-03-26T10:40:00-04:00,20281.5,20293.25,20274.25,20279.75,4391
2025-03-26T10:45:00-04:00,20279,20283.5,20257.75,20260,5799
2025-03-26T10:50:00-04:00,20260,20312.25,20259,20304,8946
2025-03-26T10:55:00-04:00,20304.25,20308,20283.25,20295.5,5769
2025-03-26T11:00:00-04:00,20295.75,20312,20284.75,20300.25,5208
2025-03-26T11:05:00-04:00,20300.5,20313.5,20298.25,20308,3603
2025-03-26T11:10:00-04:00,20307.75,20317.5,20300.25,20310.75,4968
2025-03-26T11:15:00-04:00,20310,20317.5,20301.25,20315.5,3325
2025-03-26T11:20:00-04:00,20315.5,20320.5,20287,20288.5,5672
2025-03-26T11:25:00-04:00,20288.25,20290,20254.25,20272.5,7681
2025-03-26T11:30:00-04:00,20273,20296.75,20271.75,20280.25,4913
2025-03-26T11:35:00-04:00,20280.75,20286.75,20268.75,20277,3499
2025-03-26T11:40:00-04:00,20276.5,20283.75,20246.75,20251.25,5740
2025-03-26T11:45:00-04:00,20251.75,20261.75,20237.75,20242.5,5670
2025-03-26T11:50:00-04:00,20242.5,20246.75,20193,20207.75,10017
2025-03-26T11:55:00-04:00,20206.75,20209,20170,20192.5,10426
2025-03-26T12:00:00-04:00,20193,20194.5,20165.5,20177,8284
2025-03-26T12:05:00-04:00,20176.25,20204.75,20175.25,20187.5,5392
2025-03-26T12:10:00-04:00,20187,20201,20173.75,20186.75,4626
2025-03-26T12:15:00-04:00,20186,20188,20169.25,20170.25,4353
2025-03-26T12:20:00-04:00,20169.75,20192.5,20166.25,20178.25,4791
2025-03-26T12:25:00-04:00,20177.75,20208,20177.5,20205.25,4533
2025-03-26T12:30:00-04:00,20205,20218,20184.5,20189.75,5929
2025-03-26T12:35:00-04:00,20190.75,20210.25,20182.5,20185.25,3389
2025-03-26T12:40:00-04:00,20185.25,20198,20172.75,20176,3616
2025-03-26T12:45:00-04:00,20175.75,20196.5,20170.25,20192.75,4298
2025-03-26T12:50:00-04:00,20192.5,20198,20151.75,20154,5833
2025-03-26T12:55:00-04:00,20153.75,20154.75,20124.75,20132.25,9052
2025-03-26T13:00:00-04:00,20132.5,20153.5,20129.25,20136.25,5676
2025-03-26T13:05:00-04:00,20136.25,20148.25,20131.5,20140.25,3607
2025-03-26T13:10:00-04:00,20139.75,20157.75,20134.75,20143.5,4658
2025-03-26T13:15:00-04:00,20143.25,20147,20116,20120.75,7856
2025-03-26T13:20:00-04:00,20120.5,20135,20114,20130.5,4663
2025-03-26T13:25:00-04:00,20130.25,20135.25,20112.75,20121.5,4634
2025-03-26T13:30:00-04:00,20121.75,20124,20091.5,20094.75,7683
2025-03-26T13:35:00-04:00,20095.25,20101,20076.5,20095.5,6478
2025-03-26T13:40:00-04:00,20095.25,20129.25,20094.25,20101.25,9238
