date,open,high,low,close,volume
2024-12-17 10:10:00+01:00,22600.0,22600.0,22600.0,22600.0,0.0
2024-12-17 10:15:00+01:00,22600.0,22600.0,22600.0,22600.0,0.0
2024-12-17 10:20:00+01:00,22600.0,22600.0,22600.0,22600.0,1.0
2024-12-17 10:25:00+01:00,22600.0,22600.0,22600.0,22600.0,0.0
2024-12-17 10:30:00+01:00,22600.0,22600.0,22600.0,22600.0,0.0
2024-12-17 10:35:00+01:00,22600.0,22600.0,22600.0,22600.0,0.0
2024-12-17 10:40:00+01:00,22600.0,22600.0,22600.0,22600.0,0.0
2024-12-17 10:45:00+01:00,22600.0,22600.0,22600.0,22600.0,0.0
2024-12-17 10:50:00+01:00,22600.0,22600.0,22600.0,22600.0,0.0
2024-12-17 10:55:00+01:00,22600.0,22600.0,22600.0,22600.0,0.0
2024-12-17 11:00:00+01:00,22600.0,22600.0,22600.0,22600.0,0.0
2024-12-17 11:05:00+01:00,22600.0,22600.0,22600.0,22600.0,0.0
2024-12-17 11:10:00+01:00,22600.0,22600.0,22600.0,22600.0,0.0
2024-12-17 11:15:00+01:00,22600.0,22600.0,22600.0,22600.0,0.0
2024-12-17 11:20:00+01:00,22620.5,22620.5,22620.5,22620.5,1.0
2024-12-17 11:25:00+01:00,22620.5,22620.5,22620.5,22620.5,0.0
2024-12-17 11:30:00+01:00,22620.5,22620.5,22620.5,22620.5,0.0
2024-12-17 11:35:00+01:00,22620.5,22620.5,22620.5,22620.5,0.0
2024-12-17 11:40:00+01:00,22620.5,22620.5,22620.5,22620.5,0.0
2024-12-17 11:45:00+01:00,22620.5,22620.5,22620.5,22620.5,0.0
2024-12-17 11:50:00+01:00,22620.5,22620.5,22620.5,22620.5,0.0
2024-12-17 11:55:00+01:00,22620.5,22620.5,22620.5,22620.5,0.0
2024-12-17 12:00:00+01:00,22620.5,22620.5,22620.5,22620.5,0.0
2024-12-17 12:05:00+01:00,22620.5,22620.5,22620.5,22620.5,0.0
2024-12-17 12:10:00+01:00,22620.5,22620.5,22620.5,22620.5,0.0
2024-12-17 12:15:00+01:00,22657.25,22657.25,22654.75,22654.75,2.0
2024-12-17 12:20:00+01:00,22654.75,22654.75,22654.75,22654.75,0.0
2024-12-17 12:25:00+01:00,22654.75,22654.75,22654.75,22654.75,0.0
2024-12-17 12:30:00+01:00,22654.75,22654.75,22654.75,22654.75,0.0
2024-12-17 12:35:00+01:00,22654.75,22654.75,22654.75,22654.75,0.0
2024-12-17 12:40:00+01:00,22654.75,22654.75,22654.75,22654.75,0.0
2024-12-17 12:45:00+01:00,22654.75,22654.75,22654.75,22654.75,0.0
2024-12-17 12:50:00+01:00,22654.75,22654.75,22654.75,22654.75,0.0
2024-12-17 12:55:00+01:00,22654.75,22654.75,22654.75,22654.75,0.0
2024-12-17 13:00:00+01:00,22654.75,22654.75,22654.75,22654.75,0.0
2024-12-17 13:05:00+01:00,22654.75,22654.75,22654.75,22654.75,0.0
2024-12-17 13:10:00+01:00,22654.75,22654.75,22654.75,22654.75,0.0
2024-12-17 13:15:00+01:00,22654.75,22654.75,22654.75,22654.75,0.0
2024-12-17 13:20:00+01:00,22654.75,22654.75,22654.75,22654.75,0.0
2024-12-17 13:25:00+01:00,22654.75,22654.75,22654.75,22654.75,0.0
2024-12-17 13:30:00+01:00,22654.75,22654.75,22654.75,22654.75,0.0
2024-12-17 13:35:00+01:00,22654.75,22654.75,22654.75,22654.75,0.0
2024-12-17 13:40:00+01:00,22654.75,22654.75,22654.75,22654.75,0.0
2024-12-17 13:45:00+01:00,22654.75,22654.75,22654.75,22654.75,0.0
2024-12-17 13:50:00+01:00,22654.75,22654.75,22654.75,22654.75,0.0
2024-12-17 13:55:00+01:00,22654.75,22654.75,22654.75,22654.75,0.0
2024-12-17 14:00:00+01:00,22654.75,22654.75,22654.75,22654.75,0.0
2024-12-17 14:05:00+01:00,22654.75,22654.75,22654.75,22654.75,0.0
2024-12-17 14:10:00+01:00,22574.0,22589.0,22574.0,22589.0,27.0
2024-12-17 14:15:00+01:00,22589.0,22589.0,22589.0,22589.0,0.0
2024-12-17 14:20:00+01:00,22589.0,22589.0,22589.0,22589.0,0.0
2024-12-17 14:25:00+01:00,22589.0,22589.0,22589.0,22589.0,0.0
2024-12-17 14:30:00+01:00,22589.0,22589.0,22589.0,22589.0,0.0
2024-12-17 14:35:00+01:00,22589.0,22589.0,22589.0,22589.0,0.0
2024-12-17 14:40:00+01:00,22589.0,22589.0,22589.0,22589.0,0.0
2024-12-17 14:45:00+01:00,22589.0,22589.0,22589.0,22589.0,0.0
2024-12-17 14:50:00+01:00,22589.0,22589.0,22589.0,22589.0,0.0
2024-12-17 14:55:00+01:00,22589.0,22589.0,22589.0,22589.0,0.0
2024-12-17 15:00:00+01:00,22589.0,22589.0,22589.0,22589.0,0.0
2024-12-17 15:05:00+01:00,22610.0,22610.0,22610.0,22610.0,1.0
2024-12-17 15:10:00+01:00,22610.0,22610.0,22610.0,22610.0,0.0
2024-12-17 15:15:00+01:00,22610.0,22610.0,22610.0,22610.0,0.0
2024-12-17 15:20:00+01:00,22610.0,22610.0,22610.0,22610.0,0.0
2024-12-17 15:25:00+01:00,22610.0,22610.0,22610.0,22610.0,0.0
2024-12-17 15:30:00+01:00,22610.0,22610.0,22610.0,22610.0,0.0
2024-12-17 15:35:00+01:00,22610.0,22610.0,22610.0,22610.0,0.0
2024-12-17 15:40:00+01:00,22610.0,22610.0,22610.0,22610.0,0.0
2024-12-17 15:45:00+01:00,22610.0,22610.0,22610.0,22610.0,0.0
2024-12-17 15:50:00+01:00,22587.5,22593.0,22587.5,22593.0,2.0
2024-12-17 15:55:00+01:00,22593.0,22593.0,22593.0,22593.0,0.0
2024-12-17 16:00:00+01:00,22543.25,22543.25,22521.25,22521.25,4.0
2024-12-17 16:05:00+01:00,22520.0,22530.75,22520.0,22530.75,2.0
2024-12-17 16:10:00+01:00,22530.75,22530.75,22530.75,22530.75,0.0
2024-12-17 16:15:00+01:00,22519.75,22519.75,22519.75,22519.75,2.0
2024-12-17 16:20:00+01:00,22511.25,22511.25,22511.25,22511.25,2.0
2024-12-17 16:25:00+01:00,22511.25,22511.25,22511.25,22511.25,0.0
2024-12-17 16:30:00+01:00,22509.5,22509.5,22507.25,22507.25,3.0
2024-12-17 16:35:00+01:00,22507.25,22507.25,22507.25,22507.25,0.0
2024-12-17 16:40:00+01:00,22507.25,22507.25,22507.25,22507.25,0.0
2024-12-17 16:45:00+01:00,22507.25,22507.25,22507.25,22507.25,0.0
2024-12-17 16:50:00+01:00,22507.25,22507.25,22507.25,22507.25,0.0
2024-12-17 16:55:00+01:00,22507.25,22507.25,22507.25,22507.25,0.0
2024-12-17 17:00:00+01:00,22564.0,22564.0,22564.0,22564.0,2.0
2024-12-17 17:05:00+01:00,22564.0,22564.0,22564.0,22564.0,0.0
2024-12-17 17:10:00+01:00,22564.0,22564.0,22564.0,22564.0,0.0
2024-12-17 17:15:00+01:00,22564.0,22564.0,22564.0,22564.0,0.0
2024-12-17 17:20:00+01:00,22564.0,22564.0,22564.0,22564.0,0.0
2024-12-17 17:25:00+01:00,22591.25,22591.25,22591.25,22591.25,1.0
2024-12-17 17:30:00+01:00,22591.25,22591.25,22591.25,22591.25,0.0
2024-12-17 17:35:00+01:00,22591.25,22591.25,22591.25,22591.25,0.0
2024-12-17 17:40:00+01:00,22591.25,22591.25,22591.25,22591.25,0.0
2024-12-17 17:45:00+01:00,22625.0,22625.0,22625.0,22625.0,1.0
2024-12-17 17:50:00+01:00,22625.0,22625.0,22625.0,22625.0,0.0
2024-12-17 17:55:00+01:00,22625.0,22625.0,22625.0,22625.0,0.0
2024-12-17 18:00:00+01:00,22625.0,22625.0,22625.0,22625.0,0.0
2024-12-17 18:05:00+01:00,22625.0,22625.0,22625.0,22625.0,0.0
2024-12-17 18:10:00+01:00,22572.5,22572.5,22569.0,22569.5,4.0
2024-12-17 18:15:00+01:00,22569.5,22569.5,22569.5,22569.5,0.0
2024-12-17 18:20:00+01:00,22569.5,22569.5,22569.5,22569.5,0.0
2024-12-17 18:25:00+01:00,22569.5,22569.5,22569.5,22569.5,0.0
2024-12-17 18:30:00+01:00,22569.5,22569.5,22569.5,22569.5,0.0
2024-12-17 18:35:00+01:00,22569.5,22569.5,22569.5,22569.5,0.0
2024-12-17 18:40:00+01:00,22569.5,22569.5,22569.5,22569.5,0.0
2024-12-17 18:45:00+01:00,22569.5,22569.5,22569.5,22569.5,0.0
2024-12-17 18:50:00+01:00,22569.5,22569.5,22569.5,22569.5,0.0
2024-12-17 18:55:00+01:00,22569.5,22569.5,22569.5,22569.5,0.0
2024-12-17 19:00:00+01:00,22569.5,22569.5,22569.5,22569.5,0.0
2024-12-17 19:05:00+01:00,22569.5,22569.5,22569.5,22569.5,0.0
2024-12-17 19:10:00+01:00,22569.5,22569.5,22569.5,22569.5,0.0
2024-12-17 19:15:00+01:00,22569.5,22569.5,22569.5,22569.5,0.0
2024-12-17 19:20:00+01:00,22564.5,22566.5,22564.5,22566.5,2.0
2024-12-17 19:25:00+01:00,22566.5,22566.5,22566.5,22566.5,0.0
2024-12-17 19:30:00+01:00,22566.5,22566.5,22566.5,22566.5,0.0
2024-12-17 19:35:00+01:00,22566.5,22566.5,22566.5,22566.5,0.0
2024-12-17 19:40:00+01:00,22566.5,22566.5,22566.5,22566.5,0.0
2024-12-17 19:45:00+01:00,22566.5,22566.5,22566.5,22566.5,0.0
2024-12-17 19:50:00+01:00,22566.5,22566.5,22566.5,22566.5,0.0
2024-12-17 19:55:00+01:00,22566.5,22566.5,22566.5,22566.5,0.0
2024-12-17 20:00:00+01:00,22566.5,22566.5,22566.5,22566.5,0.0
2024-12-17 20:05:00+01:00,22566.5,22566.5,22566.5,22566.5,0.0
2024-12-17 20:10:00+01:00,22566.5,22566.5,22566.5,22566.5,0.0
2024-12-17 20:15:00+01:00,22552.0,22552.0,22552.0,22552.0,1.0
2024-12-17 20:20:00+01:00,22552.0,22552.0,22552.0,22552.0,0.0
2024-12-17 20:25:00+01:00,22552.0,22552.0,22552.0,22552.0,0.0
2024-12-17 20:30:00+01:00,22552.0,22552.0,22552.0,22552.0,0.0
2024-12-17 20:35:00+01:00,22552.0,22552.0,22552.0,22552.0,0.0
2024-12-17 20:40:00+01:00,22552.0,22552.0,22552.0,22552.0,0.0
2024-12-17 20:45:00+01:00,22552.0,22552.0,22552.0,22552.0,0.0
2024-12-17 20:50:00+01:00,22552.0,22552.0,22552.0,22552.0,0.0
2024-12-17 20:55:00+01:00,22552.0,22552.0,22552.0,22552.0,0.0
2024-12-17 21:00:00+01:00,22552.0,22552.0,22552.0,22552.0,0.0
2024-12-17 21:05:00+01:00,22552.0,22552.0,22552.0,22552.0,0.0
2024-12-17 21:10:00+01:00,22552.0,22552.0,22552.0,22552.0,0.0
2024-12-17 21:15:00+01:00,22552.0,22552.0,22552.0,22552.0,0.0
2024-12-17 21:20:00+01:00,22552.0,22552.0,22552.0,22552.0,0.0
2024-12-17 21:25:00+01:00,22505.5,22505.5,22505.5,22505.5,2.0
2024-12-17 21:30:00+01:00,22505.5,22505.5,22505.5,22505.5,0.0
2024-12-17 21:35:00+01:00,22505.5,22505.5,22505.5,22505.5,0.0
2024-12-17 21:40:00+01:00,22505.5,22505.5,22505.5,22505.5,0.0
2024-12-17 21:45:00+01:00,22505.5,22505.5,22505.5,22505.5,0.0
2024-12-17 21:50:00+01:00,22505.5,22505.5,22505.5,22505.5,0.0
2024-12-17 21:55:00+01:00,22568.75,22568.75,22568.75,22568.75,2.0
2024-12-17 22:00:00+01:00,22550.25,22550.25,22550.25,22550.25,1.0
2024-12-17 22:05:00+01:00,22550.25,22550.25,22550.25,22550.25,0.0
2024-12-17 22:10:00+01:00,22550.25,22550.25,22550.25,22550.25,0.0
2024-12-17 22:15:00+01:00,22550.25,22550.25,22550.25,22550.25,0.0
2024-12-17 22:20:00+01:00,22550.25,22550.25,22550.25,22550.25,0.0
2024-12-17 22:25:00+01:00,22550.25,22550.25,22550.25,22550.25,0.0
2024-12-17 22:30:00+01:00,22550.25,22550.25,22550.25,22550.25,0.0
2024-12-17 22:35:00+01:00,22550.25,22550.25,22550.25,22550.25,0.0
2024-12-17 22:40:00+01:00,22550.25,22550.25,22550.25,22550.25,0.0
2024-12-17 22:45:00+01:00,22550.25,22550.25,22550.25,22550.25,0.0
2024-12-17 22:50:00+01:00,22550.25,22550.25,22550.25,22550.25,0.0
2024-12-17 22:55:00+01:00,22550.25,22550.25,22550.25,22550.25,0.0
2024-12-18 00:00:00+01:00,22478.0,22478.0,22478.0,22478.0,1.0
2024-12-18 00:05:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 00:10:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 00:15:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 00:20:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 00:25:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 00:30:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 00:35:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 00:40:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 00:45:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 00:50:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 00:55:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 01:00:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 01:05:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 01:10:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 01:15:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 01:20:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 01:25:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 01:30:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 01:35:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 01:40:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 01:45:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 01:50:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 01:55:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 02:00:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 02:05:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 02:10:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 02:15:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 02:20:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 02:25:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 02:30:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 02:35:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 02:40:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 02:45:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 02:50:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 02:55:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 03:00:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 03:05:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 03:10:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 03:15:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 03:20:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 03:25:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 03:30:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 03:35:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 03:40:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 03:45:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 03:50:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 03:55:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 04:00:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 04:05:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 04:10:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 04:15:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 04:20:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 04:25:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 04:30:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 04:35:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 04:40:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 04:45:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 04:50:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 04:55:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 05:00:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 05:05:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 05:10:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 05:15:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 05:20:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
2024-12-18 05:25:00+01:00,22478.0,22478.0,22478.0,22478.0,0.0
